id,title,price,date,place,link
"10136496","Бзд 45,16 мкв 2 өрөө орон сууц","189.67 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 14-р хороолол","https://www.unegui.mn/adv/10136496_45-16-mkv-2-oroo-oron-suuts-zarna/"
"10136499","Яармаг өлзийт гарден хотхонд 3 өрөө орон сууц","288.27 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10136499_3-oroo-oron-suuts-zarna/"
"10136505","Tomor zam 1 oroo bair","180 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Баянгол, Хороо 1","https://www.unegui.mn/adv/10136505_1-oroo-bair-zarna/"
"10136490","Өлзийт гарденд 94.73 мкв 3 өрөө","360 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10136490_3-oroo-ooon-suuts/"
"10136483","Tokyo town 2 хотхонд 3 өрөө орон сууц","638 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10136483_tokyo-town-2-khotkhond-3-oroo-oron-suuts-khudaldana/"
"10026877","Бзд 14-р хороололд 2 өрөө 50.3м2 байр","235 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 14-р хороолол","https://www.unegui.mn/adv/10026877_buren-tsutgamal-2-oroo-bair-zarna-aa/"
"10047695","Сбд 100 айл, гэгээн өргөө хотхонд гал тогоо тусдаа 1 өрөө орон сууц 36.71м2","145 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, 100 айл","https://www.unegui.mn/adv/10047695_100ail-gegeen-orgoo-khotkhond-shine-galtogoo-tusdaa-zagvartai-1-oroo-oron-suuts/"
"9570250","Хотын төв ub их дэлгүүрийн зүүн талд 70мкв 3 өрөө","595 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 4","https://www.unegui.mn/adv/9570250_khotyn-tov-ub-ikh-delguuriin-zuun-tald-shine-3-oroo/"
"10136493","Яармаг 3 өрөө байр","213 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/10136493_3-oroo-bair-213-saiad-zarna/"
"10081631","New garden хотхонд мастертай 4 өрөө 99.92 мкв","460 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 24","https://www.unegui.mn/adv/10081631_new-garden-khotkhond-99-92mkv-mastertai-4-oroo-oron-suuts-khudaldana/"
"9140259","БЗД, 13-р хороололд 2 өрөө 59.7 мкв","245 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 13-р хороолол","https://www.unegui.mn/adv/9140259_oron-suuts/"
"10012960","Бзд түмэн наст хотхонд 2 өрөө 54мкв байр","215 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 14-р хороолол","https://www.unegui.mn/adv/10012960_oron-suuts/"
"10102896","English garden 3 өрөө 85.97мкв байр","300 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10102896_english-garden-3-oroo-khudaldana/"
"9353922","Зайсан гэрэгэ вилла 3 өрөө 120мкв","565 сая ₮ 660 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/9353922_zaisan-gerege-villa-3-oroo-khudaldana/"
"10136470","19-р хороололд 2 өрөө","197 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, 19-р хороолол","https://www.unegui.mn/adv/10136470_19-r-khoroolold-2-oroo/"
"10135939","Сбд, 1-р хороо соёмбо тауэрт 132.5мкв 4 өрөө","1.26 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 1","https://www.unegui.mn/adv/10135939_sbd-1-r-khoroo-soiombo-tauert-132-5mkv-4-oroo/"
"9947763","Зайсан виста 141.25мкв 4 өрөө орон сууц","918 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/9947763_zaisan-vista-141-25mkv-4-oroo-oron-suuts-khudaldana/"
"9813605","Тэнгис нисдэг машины замын эсрэг талд 2 өрөө 66мк байр","260 сая ₮","1 долоо хоногийн өмнө","УБ — Чингэлтэй, Тэнгис кино театр","https://www.unegui.mn/adv/9813605_tengis-nisdeg-mashiny-zamyn-esreg-tald-66m2-2-oroo-khudaldana/"
"10136412","16р хороолол 50мк 2 өрөө","198 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 16-р хороолол","https://www.unegui.mn/adv/10136412_zarna/"
"9804306","Royal green villa-д 240 мкв 4 өрөө, 2 дулаан зогсоолын хамт","970 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/9804306_royal-green-villa-d-240-mkv-4-oroo-bairyg-2-dulaan-zogsoolyn-khamt/"
"10136414","2 өрөө, гал тогоо тусдаа 38.0mkv","250 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/10136414_2-oroo-gal-togoo-tusdaa-3-oroo-bolgokhod-mash-tokhiromzhtoi-naran-taldaa-dzhlaag/"
"10006585","Хотын төвд баруун 4 зам элба төв урд 114 мкв 3 өрөө орон сууц чд, 2-р хороо","749 сая ₮","1 долоо хоногийн өмнө","УБ — Чингэлтэй, Чингэлтэй, Хороо 2","https://www.unegui.mn/adv/10006585_khotyn-tovd-baruun-4-zam-elba-tov-urd-114-mkv-3oroo-oron-suuts-chd-2-r-khoroo/"
"10039571","Сбд 1хороо shangrilla зүүн талд regency residence 177 м2 мастертай 3 өрөө 1 граж","1.5 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 1","https://www.unegui.mn/adv/10039571_sbd-1khoroo-shangrilla-zuun-tald-regency-residence-177-m2-mastertai-3oroo-1-grazh/"
"10082103","Хүүхдийн 100, наран молл ард зөгийн үүрт 2 өрөө 47м2","380 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, 5-р хороолол","https://www.unegui.mn/adv/10082103_khuukhdiin-100-naran-moll-ard-2-oroog-3-oroo-bolgoson-bair/"
"10120886","Худ, гэрлүг виста хотхонд 77.15мкв 3 өрөө орон сууц","725 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/10120886_khud-gerlug-vista-khotkhond-77-15mkv-3-oroo-oron-suuts-khudaldana/"
"10036244","Ханхиллс хотхонд 4 өрөө 140.7 мкв орон сууц","778 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 17","https://www.unegui.mn/adv/10036244_khankhills-khotkhond-140-7-mkv-oron-suuts-khudaldana/"
"10039072","Говь сауны урд талд маргад смарт хотхонд 62.23 мкв 3 өрөө байр","299.2 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Баянгол, Хороо 7","https://www.unegui.mn/adv/10039072_gov-sauny-urd-tald-margad-smart-khotkhond-62-23-mkv-3-oroo-bair-khudaldana/"
"10022182","11-р хороололд гал тогоо тусдаа 3 өрөө орон сууц 76.0mkv","300 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, 11-р хороолол","https://www.unegui.mn/adv/10022182_11-r-khoroolold-gal-togoo-tusdaa-tseverkhen-3-oroo-oron-suuts/"
"10136324","Дөлгөөн нуур өргөө аппартмэнтад 2 өрөө байр 43.28м2","199 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Дөлгөөн нуур","https://www.unegui.mn/adv/10136324_dolgoon-nuur-orgoo-appartmentad-2-oroo-bair-khudaldana/"
"10135509","Бгд, 4 хороо 25-ын kfc-ын замын эсрэг талд, төв зам дагуу 56 байранд 2 өрөө","185 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, 25-р эмийн сан","https://www.unegui.mn/adv/10135509_bgd-4-khoroo-25-yn-kfc-yn-zamyn-esreg-tald-tov-zam-daguu-56-bairand-2oroo-zarna/"
"9890342","Хотын төв, shangrilla-гийн хойно мinister tower-т 118 мкв 3 өрөө","1.75 Тэрбум ₮ 1.88 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 1","https://www.unegui.mn/adv/9890342_khotyn-tovd-shangrilla-khoino-minister-tower-3-oroo-oron-suuts-khudaldana/"
"10049609","Global town хотхоны b блок 104,5мкв мастертай 3 өрөө орон сууц","820 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10049609_global-town-khotkhony-b-blok-104-5mkv-mastertai-3-oroo-oron-suuts-khudaldana/"
"10049631","Хотын төв, циркийн хажууд time classic tower хотхонд мастертай 3 өрөө 102м2","765 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Цирк","https://www.unegui.mn/adv/10049631_khotyn-tov-tsirkiin-khazhuud-time-classic-tower-khotkhond-mastertai-3-oroo-khudaldana/"
"9890332","Сансрын имартын хойно royal castle-д 240 мкв 5 өрөө","960 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 1","https://www.unegui.mn/adv/9890332_sansryn-imart-emart-khoino-royal-castle-240mkv-5-oroo-bair-khudaldana/"
"9786870","Зайсан хүннүд 3 өрөө 79,35 м2","456.26 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/9786870_zaisan-khunnud-uzegdekh-orchin-saitai-3-oroo-shine-bair/"
"9803230","Худ, яармаг, maxwelld 81.65 м2, 3 өрөө орон сууц","351.1 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/9803230_khud-iaarmag-maxwelld-81-65-m2-3-oroo-oron-suuts/"
"9890380","Худ имарт emart урд gerlug хотхонд 78.03мкв 3 өрөө","635 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/9890380_khud-imart-emart-urd-gerlug-khotkhond-78-03mkv-3-oroo-khudaldana/"
"9891954","Яармагийн шилдэг сонголт vip residence 3 өрөө орон сууц","338.97 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/9891954_iaarmagiin-shildeg-songolt-vip-residence-3-oroo-oron-suuts-khudaldana/"
"9949588","Зайсан, golden buddha-д мастертай 147 мкв 3 өрөө","793 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/9949588_zaisan-golden-buddha-golden-budda-147mkv-mastertai-3-oroo-oron-suuts-khudaldana/"
"10017023","Хотын төвд баруун 4 зам avenue хотхонд 3 өрөө орон сууц","749 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Баруун 4 зам","https://www.unegui.mn/adv/10017023_khotyn-tovd-baruun-4-zam-avenue-khotkhond-3-oroo-oron-suuts-khudaldana/"
"10136294","Нисэх спорт ордоны хажууд 2 өрөө байр","173.78 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10136294_nisekh-sport-ordony-khazhuud-2-oroo-bair-zarna/"
"10134084","Бзд 13 хороолол автобус буудал ард 2 өрөө 51.0мкв","195 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 13-р хороолол","https://www.unegui.mn/adv/10134084_bzd-13-khoroolol-avtobus-buudal-ard-2-oroo-khudadana/"
"10136284","Дархан гарден 2 өрөө luxury орон сууц","225.5 сая ₮","1 долоо хоногийн өмнө","Дархан-Уул, Дархан-Уул","https://www.unegui.mn/adv/10136284_darkhan-garden-biznes-zeregleliin-luxury-oron-suuts-zarna/"
"10136254","Жуковын ард жоби72 байрны ард 2 өрөө байр 60.0мкв","218 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 4","https://www.unegui.mn/adv/10136254_zhukovyn-ard-zhobi72-bairny-ard/"
"10039487","Бздүүрэг 16-р хороолол монгол хотхонд 42.71мкв 1 өрөө орон сууц","155 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, 16-р хороолол","https://www.unegui.mn/adv/10039487_bzduureg-16r-khoroolol-mongol-khotkhond-42-71mkv-1oroo-oron-suuts-khudaldana/"
"10016736","Бзд 13-р хороо офицер хороололд 2 өрөө 59.06м² орон сууц","207 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 13","https://www.unegui.mn/adv/10016736_bzduureg-13khoroo-ofitser-khoroolold-59-06m2-shine-2oroo-oron-suuts-khudaldana/"
"10044785","Бзд, 13-р хороо, офицер хороололд 51.06 мкв 2 өрөө","204.24 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 13","https://www.unegui.mn/adv/10044785_bzduureg-13r-khoroo-ofitser-khoroolold-51-06m2-shine-2oroo-oron-suuts-khudaldana/"
"10059858","Хийморь-13 хотхонд 3 өрөө 74.5 мкв орон сууц","350 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Шинэ Монгол сургуулийн ойролцоо","https://www.unegui.mn/adv/10059858_khiimor-13-khotkhond-3-oroo-74-5-mkv-oron-suuts-khudaldana/"
"10136213","Нисэх спорт ордоны хажууд 3 өрөө байр","276 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10136213_nisekh-sport-ordony-khazhuud-3-oroo-bair-zarna/"
"10136163","Худ 25-р хороо мөрөн апартмент 2 өрөө орон сууц 44.14мкв","158.9 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 25","https://www.unegui.mn/adv/10136163_khud-25-r-khoroo-moron-apartment-2-oroo-oron-suuts-khudaldana/"
"10136131","Grand residence 46.8 мкв 2өрөө","175 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Офицер","https://www.unegui.mn/adv/10136131_zarna/"
"10136091","N palace-д 30м2, 1 өрөө байр","120 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10136091_n-palace-d-30m2-1-oroo-bair-zarna/"
"10053083","Hunnu2222, 1-р ээлжинд 117.67м2 4 өрөө","800.16 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хүннү","https://www.unegui.mn/adv/10053083_hunnu2222-1-r-eelzhind-117-67m2-4-oroo-khudaldana/"
"10136083","1-р хороолол,14хороо, цамбагарав 3 өрөө","220 сая ₮","1 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 1-р хороолол","https://www.unegui.mn/adv/10136083_1-r-khoroolol-14khoroo-tsambagarav/"
"10101910","Sky garden-д 380м.кв пентхаус 7 өрөө","4.75 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, River Garden","https://www.unegui.mn/adv/10101910_sky-garden-d-380m-kv-pentkhaus-khudaldana/"
"9946973","Орос 14-р сургуулийн урд 43 мкв 3 өрөө","205 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 4","https://www.unegui.mn/adv/9946973_oros-14-r-surguuliin-urd-3oroo/"
"9782026","Мандала гарденд 106м²- 4 өрөө байр","445 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/9782026_mandala-gardend-goio-kharuutstai-gerchilgee-belen-shine-106m2-4-oroo-bair/"
"10102244","River garden -1 т 5 өрөө 180.3мкв","1.98 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, River Garden","https://www.unegui.mn/adv/10102244_river-garden-1-t-5-oroo-khudaldana/"
"10136069","Өмнөговь, цогтцэций суманд 37.0мкв 1 өрөө байр","115 сая ₮","1 долоо хоногийн өмнө","Өмнөговь, Өмнөговь","https://www.unegui.mn/adv/10136069_omnogov-tsogttsetsii-sumand-bair-zarna/"
"10102364","Нисэхэд 3 өрөө 67.5м2 байр","236 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10102364_nisekhed-shine-nuuzh-orokhod-belen-3-oroo/"
"10106327","Tokyo town-1 хотхонд 110.56м.кв 4 өрөө орон сууц","825 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/10106327_tokyo-town-1-khotkhond-110-56m-kv-4-oroo-oron-suuts-khudaldana/"
"10136207","Бгд, 21-р хорооны, dream 999 хотхон шинэ 2 өрөө байр 51.4мкв","231.3 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Баянгол, Хороо 21","https://www.unegui.mn/adv/10136207_bgd-21-r-khoroony-dream-999-khotkhon-shine-2-oroo-bair-khudaldana/"
"10136199","Нисэх, угсаатан хотхонд 59.7мкв 3 өрөө","220.02 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 21","https://www.unegui.mn/adv/10136199_nisekh-ugsaatan-khotkhond-59-7mkv-3-oroo/"
"10136190","Бгд, 21-р хороо, dream 999 хотхонд 51.12мкв 2 өрөө","230.04 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Баянгол, Хороо 21","https://www.unegui.mn/adv/10136190_bgd-21-r-khoroo-dream-999-khotkhond-shine-2-oroo-khudaldana/"
"10136187","Нисэх, угсаатан хотхонд шинэ 58.84мкв 2 өрөө","216.85 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 21","https://www.unegui.mn/adv/10136187_nisekh-ugsaatan-khotkhond-shine-58-84mkv-2-oroo/"
"10082316","Кинг 6р ээлж 133м2 4 өрөө","824 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, King Tower","https://www.unegui.mn/adv/10082316_king-6r-eelzh-133m2-4oroo/"
"9988846","Худ хүннү 2222 хотхоны 1 ээлжинд 2 өрөө 55мкв орон сууц","410 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/9988846_khud-khunnu-2222-khotkhony-1-eelzhind-55mkv-2-oroo-oron-suuts-khudaldana/"
"9320880","Bzd tow zam daguu 2 oroo bair 33m2","99.88 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Эрдэнэ толгой","https://www.unegui.mn/adv/9320880_tow-zam-daguu-2-oroo-bair-zarna/"
"10136020","Алтай хотхоны хамгийн зүүн талын байранд 62.4 м² хоёр өрөө байр","218.4 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Алтай хотхон","https://www.unegui.mn/adv/10136020_altai-khotkhony-khamgiin-zuun-talyn-bairand-62-4-m2-khoior-oroo-bair/"
"10136027","Cedar city horhond 4 uruu bair","666.63 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/10136027_cedar-city-horhond-4-uruu-bair-yaaraltai-zarna/"
"9801109","Циркийн урд мega centro luxury-д 6 өрөө 316.97 мкв байр","2.54 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 3","https://www.unegui.mn/adv/9801109_tsirkiin-urd-mega-centro-luxury-d-6-oroo-316-97-mkv/"
"9772674","ХУД, River garden 1 хотхонд 4 өрөө 180.3 мкв","1.53 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, River Garden","https://www.unegui.mn/adv/9772674_khud-river-garden-1-khotkhond-180-3-m2-oron-suuts/"
"10089978","Цэцэрлэгт хүрээлэнгийн зам дагуу pares central park residence мастертай 4 өрөө 141.8мкв","850.8 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/10089978_tsetserlegt-khureelengiin-zam-daguu-pares-central-park-residence-mastertai-4oroo/"
"10019045","Зүүн 4 зам | оршил хотхон | 45.5мкв 2 өрөө","240 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Зүүн 4 зам","https://www.unegui.mn/adv/10019045_zuun-4-zam-orshil-khotkhon-45-5mkv-2-oroo/"
"10021526","Бздүүргийн эмнэлэгийн хойно дэлгэрэх апартмент 50.15мкв 2 өрөө орон сууц","212 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 22","https://www.unegui.mn/adv/10021526_bzduurgiin-emnelegiin-khoino-delgerekh-apartment/"
"10019014","Кино үйлдвэрийн хойно өргөө88 хотхонд мастертай 3 өрөө","251 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 22","https://www.unegui.mn/adv/10019014_kino-uildveriin-khoino-orgoo88-khotkhond-mastertai-3-oroo-khudaldana/"
"10136113","Яармаг дээдсийн өргөө хотхонд 2 өрөө 52.3мкв","199 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/10136113_iaarmag-deedsiin-orgoo-khotkhond-2-oroo/"
"10094418","Century apartment 2 өрөө 43.76мкв орон сууц","450 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 4","https://www.unegui.mn/adv/10094418_century-apartment-2-oroo-oron-suuts-khudaldana/"
"10069106","Чд, 39-р сургуулийн урд сити вью хотхонд 2 өрөө 43.4 мкв","175 сая ₮","1 долоо хоногийн өмнө","УБ — Чингэлтэй, Чингэлтэй, Хороо 10","https://www.unegui.mn/adv/10069106_chd-10r-khoroo-39r-surguuliin-urd-shige-siti-viiu-khotkhond-khotkhond-43m-kv-2oroo-bair/"
"9651255","Бгд 10 хороололд өргөө-69 апартмент 79.91мкв 3 өрөө","380 сая ₮ 439 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, 10-р хороолол","https://www.unegui.mn/adv/9651255_orgoo-69/"
"10106480","Нисэхэд 48.56 мкв 2 өрөө","121.4 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10106480_nisekhd-2-oroo-zarna/"
"10107778","Дөлгөөн нуурт 1 өрөө 39.03мкв","179.81 сая ₮","1 долоо хоногийн өмнө","УБ — Сүхбаатар, Дөлгөөн нуур","https://www.unegui.mn/adv/10107778_dolgoon-nuurt-1-oroo-zarna/"
"10136082","Бзд, 25-р хороо шинэ монгол сургуулийн баруун талд 3 өрөө байр","329 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 25","https://www.unegui.mn/adv/10136082_bzd-25-r-khoroo-shine-mongol-surguuliin-baruun-tald-3-oroo-bair/"
"10136084","Худ, sky garden residence 165,23мкв 4 өрөө орон сууц","2.07 Тэрбум ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 17","https://www.unegui.mn/adv/10136084_khud-sky-garden-residence-165-23mkv-4-oroo-oron-suuts-khudaldana/"
"10136077","Худ яармаг агарта хотхонд 2 өрөө орон сууц","198 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/10136077_khud-iaarmag-maral-aialal-khotkhond-2-oroo-oron-suuts/"
"10105533","Бгд 17-р хороо модны 2 гантийн байранд 3 өрөө 68мкв орон сууц","259 сая ₮ 290 сая ₮","1 долоо хоногийн өмнө","УБ — Баянгол, Модны 2","https://www.unegui.mn/adv/10105533_bgd-17-r-khoroo-modny-2-gantiin-bairkhnd-68mkv-3-oroo-oron-suuts-khudaldana/"
"10065336","Нисэхэд мастертай 3 өрөө 65м2 байр","188.5 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10065336_nisekhd-65m2-3-oroo-mastertai-bair-khudaldana/"
"10135975","Баянмонгол хороололд 4 өрөө байр","385.08 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянмонгол хороолол","https://www.unegui.mn/adv/10135975_baianmongol-khoroolold-4-oroo-bair-iaaraltai-khiamd-zarna/"
"10136055","Нисэх, викториа таун хотхон 3 өрөө дублекс орон сууц 89.3мкв","232.18 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 16","https://www.unegui.mn/adv/10136055_nisekh-viktoria-taun-khotkhon-3-oroo-dubleks-oron-suuts-khudaldana/"
"10047816","БЗД, дэлгэрэх хотхонд 3 өрөө 90.11 мкв","360.44 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх дүүрэг","https://www.unegui.mn/adv/10047816_delgerekh-khotkhond-3-oroo-bair/"
"10045582","БЗД, олимп хотхонд 2 өрөө 71.5 мкв","386.1 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/10045582_olimp-khotkhond-2-oroo-bair/"
"10025076","Цамбагаравт 3 өрөө 79 м2","265 сая ₮","1 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 1-р хороолол","https://www.unegui.mn/adv/10025076_tsambagaravt-3-oroo-bair-79m2/"
"9990755","Худ нисэхэд 3 өрөө 65 м2 байр","188.5 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/9990755_nisekhed-3-oroo-bair-65m2/"
"10136053","Яармаг агартад 56.58м.кв 2 өрөө байр","203.69 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10136053_iaarmag-agartad-56-58m-kv-2oroo-bair/"
"10002276","Polaris apartment - д 2 өрөө байр","175 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 21","https://www.unegui.mn/adv/10002276_polaris-apartment-d-2-oroo-bair-khudaldana/"
"10136044","Бзд, жуковт сэнгүр горхи хотхонд 41.25м² 2 өрөө","149 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 41","https://www.unegui.mn/adv/10136044_bzd-zhukovt-sengur-gorkhi-khotkhond-41-25m2-2-oroo-khudaldan/"
"10136029","Баянзүрх дүүрийн эмнэлэгийн зүүн талд тх хотхонд 64.27мкв 3 өрөө","230 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх дүүрэг","https://www.unegui.mn/adv/10136029_baianzurkh-duuriin-emnelegiin-zuun-tald-tkh-khotkhond-64-27mkv-3-oroo-khudaldan/"
"10136021","Натур, амартүвшин хотхонд 3 өрөө","305 сая ₮","1 долоо хоногийн өмнө","УБ — Баянзүрх, Натур худалдааны төв","https://www.unegui.mn/adv/10136021_natur-amartuvshin-khotkhond-3-oroo/"
"10135941","Москва хороолол 133/4 буюу 10-р байранд 48.28мкв гал тогоо тусдаа 1 өрөө байр","155 сая ₮","1 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29","https://www.unegui.mn/adv/10135941_moskva-khoroolol-133-4-buiuu-10-r-bairand/"
"10136011","Нисэхэд дулаахан байр хотхонд 2 өрөө байр","199 сая ₮","1 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 16","https://www.unegui.mn/adv/10136011_nisekhed-dulaakhan-bair-khotkhond-2-oroo-bair-zarna/"
